"Rank","Season","Player","Team","Pos","Games","Routes Run","Tgts","Catchable","Rec","Drops","Yds","Intended Air Yards","Air Yards","YAC","YAContact","TDs","Brkn Tkls","Missed Tkls","First Downs","DPI","DPI Yards"
"[object Object]","2021","Julio Jones","Titans","WR","10","23","5","3","3","0","33","40","13","20","3","0","0","0","1","0","0"
"[object Object]","2021","Byron Pringle","Chiefs","WR","12","20","3","3","3","0","33","17","17","16","10","1","0","3","3","0","0"
"[object Object]","2021","Mecole Hardman","Chiefs","WR","10","17","3","2","2","0","33","15","8","25","11","0","1","2","2","0","0"
"[object Object]","2021","John Ross","Giants","WR","6","17","5","3","3","0","32","40","26","6","3","0","1","0","2","0","0"
"[object Object]","2021","Mack Hollins","Dolphins","WR","8","14","3","3","3","0","32","25","25","7","2","1","0","0","2","0","0"
"[object Object]","2021","Auden Tate","Bengals","WR","4","5","2","2","2","0","32","17","17","15","10","0","2","0","2","0","0"
"[object Object]","2021","Tyler Conklin","Vikings","TE","12","22","2","2","2","0","32","13","13","19","7","0","0","0","1","0","0"
"[object Object]","2021","Allen Robinson","Bears","WR","12","36","6","6","3","0","31","35","15","16","8","0","0","0","2","0","0"
"[object Object]","2021","Darius Slayton","Giants","WR","11","16","3","2","2","0","31","37","17","14","8","0","0","0","2","2","10"
"[object Object]","2021","Calvin Ridley","Falcons","WR","2","8","6","5","4","0","30","42","23","7","3","1","1","1","3","0","0"
"[object Object]","2021","Olamide Zaccheaus","Falcons","WR","10","25","5","2","2","0","30","40","21","9","3","0","0","0","2","0","0"
"[object Object]","2021","Durham Smythe","Dolphins","TE","7","10","2","2","2","0","30","18","18","12","6","0","0","0","1","0","0"
"[object Object]","2021","Donovan Peoples-Jones","Browns","WR","14","34","4","4","3","1","29","20","18","11","6","0","0","0","3","0","0"
"[object Object]","2021","Josh Palmer","Chargers","WR","12","18","6","5","4","1","28","22","13","15","6","0","0","0","2","0","0"
"[object Object]","2021","Cameron Brate","Buccaneers","TE","9","17","5","3","3","0","28","32","20","8","3","1","0","0","2","0","0"
"[object Object]","2021","Pat Freiermuth","Steelers","TE","8","6","2","2","2","0","28","10","10","18","5","0","0","0","2","0","0"
"[object Object]","2021","Marquise Goodwin","Bears","WR","11","24","6","4","2","0","27","53","16","11","9","0","0","0","1","0","0"
"[object Object]","2021","DeAndre Carter","Football Team","WR","7","11","2","2","2","0","27","15","15","12","1","0","0","0","1","0","0"
"[object Object]","2021","Noah Brown","Cowboys","WR","6","11","3","3","3","0","26","16","16","10","6","0","0","0","1","0","0"
"[object Object]","2021","Jerry Jeudy","Broncos","WR","7","12","3","3","2","0","26","19","12","14","9","0","2","1","2","0","0"
"[object Object]","2021","Anthony Firkser","Titans","TE","10","17","2","2","2","0","26","15","15","11","3","0","0","0","0","0","0"
"[object Object]","2021","Aaron Jones","Packers","RB","4","5","2","2","2","0","26","9","9","17","6","0","0","0","1","0","0"
"[object Object]","2021","Blake Jarwin","Cowboys","TE","5","8","3","2","2","0","25","22","13","12","2","1","0","0","1","0","0"
"[object Object]","2021","Ray-Ray McCloud","Steelers","WR","14","32","5","3","2","0","24","25","10","14","3","0","0","0","1","0","0"
"[object Object]","2021","Zay Jones","Raiders","WR","9","18","2","2","2","0","24","22","22","2","0","0","0","0","2","0","0"
"[object Object]","2021","JaMycal Hasty","49ers","RB","2","2","1","1","1","0","23","6","6","17","4","0","0","0","1","0","0"
"[object Object]","2021","Jalen Reagor","Eagles","WR","7","8","5","4","3","0","22","23","13","9","5","0","0","0","1","0","0"
"[object Object]","2021","Terrace Marshall Jr.","Panthers","WR","9","22","4","2","2","0","22","40","11","11","5","0","0","0","2","0","0"
